"lon","mean_anomaly","sum_anomaly","longitude"
"-46",0.150134256383879,0.150134256383879,-46
"-45",-0.143777544614252,-0.143777544614252,-45
"-44",-1.58083400352371,-1.58083400352371,-44
"-43",-0.704662923115056,-1.40932584623011,-43
"-42",1.61396341397594,1.61396341397594,-42
"-41",1.06850281248443,1.06850281248443,-41
"-40",3.00671238365818,6.01342476731636,-40
"-39",-1.78754325431601,-3.57508650863203,-39
"-38",-0.764278878542165,-3.21969254093788,-38
"-37",1.0814387317204,0.85388098752541,-37
"-16",4.44072589292585,4.44072589292585,-16
"-9",-0.530661250495426,-0.530661250495426,-9
"-8",-0.53458340241562,-0.669388707924641,-8
"-7",-4.20870174811362,-8.41740349622723,-7
"-6",-0.030899770799522,-0.185398624797132,-6
"-5",0.0571901524392668,8.3901530016506,-5
"-4",0.637578276017951,11.3410120735075,-4
"-3",0.139632312190724,13.830721852638,-3
"-2",-0.494762900171455,-1.97905160068582,-2
"-1",1.46122928832604,7.3061464416302,-1
"0",1.43748510910605,7.03308747901656,0
"4",-3.17323515150282,-3.17323515150282,4
"6",2.20078609209863,4.40157218419726,6
"7",0.167102691232577,-5.33519774450168,7
"8",1.67386354552046,5.02159063656137,8
"9",2.22408286076077,8.89633144304306,9
"10",-0.205440724556675,-0.410881449113349,10
"11",1.38889814593229,4.16669443779688,11
"12",0.223470999101473,0.446941998202947,12
"13",-1.01277619229625,-4.05110476918501,13
"14",0.60845637535463,1.21691275070926,14
"15",-0.864806062325992,-2.59441818697797,15
"16",0.782438363130908,1.56487672626182,16
"17",0.493658986786233,1.5541864003396,17
"18",0.0193658657477915,0.0774634629911659,18
"19",1.56407388512396,13.0663262036943,19
"20",0.892929091236561,0.0883908620693048,20
"21",-1.38850806667719,2.31048357697798,21
"22",-0.00623428775839119,3.99919287753654,22
"23",0.163708724436249,-1.90701149284145,23
"24",3.43933583847777,3.43933583847777,24
"25",-0.445069177464889,-3.30564515706938,25
"26",0.335445631600488,11.7690107223272,26
"27",0.0504625859517874,10.8827328993343,27
"28",-0.434738962377789,-8.90203439236227,28
"29",0.566241280539962,-2.38603725277875,29
"30",-0.534192460786485,-4.58752141338876,30
"31",-0.303356383286479,1.18582931035459,31
"32",-0.365797302655125,-6.26857550933586,32
"33",1.54259664048283,15.4259664048283,33
"34",0.0447856291489157,8.94090884443956,34
"35",1.77363814143587,7.15450229661018,35
"36",-2.30018170108989,-4.60036340217978,36
"37",1.02605464073573,6.41734729558064,37
"38",0.338672310652371,0.25440154876501,38
"39",-0.00208967929513404,1.12312506317993,39
"40",-2.83314459693843,-2.83314459693843,40
"41",0.379854114992278,0.379854114992278,41
"42",1.19889699816676,2.39779399633352,42
"43",0.189203528718579,0.189203528718579,43
"44",-0.963493352476293,-4.6542379273714,44
"45",-1.23578930446485,-1.23578930446485,45
"46",-0.286391806442439,-1.16887036042549,46
"47",0.033316873382107,0.33316873382107,47
"48",-0.227408971606706,0.27102698232372,48
"49",0.108221947576446,1.15437947039492,49
"50",1.53441432295519,1.53441432295519,50
"51",1.22996700639966,1.22996700639966,51
"52",1.11847055794697,1.11847055794697,52
"53",1.10259903089863,2.20519806179726,53
"54",-2.60583519373786,-2.60583519373786,54
"55",-3.86288948419193,-3.86288948419193,55
"56",0.192809543094119,0.192809543094119,56
"58",0.16514438298195,0.16514438298195,58
"59",0.165473654956011,0.661894619824042,59
"61",1.14556831298205,4.5822732519282,61
"62",0.137832791407925,-0.230544591653592,62
"63",-0.233067665903462,-9.04463438725078,63
"64",1.16878984435777,4.6751593774311,64
"65",-0.0424441731436827,-0.169776692574731,65
"66",-1.79080618479918,-3.58161236959837,66
"67",0.583790330329397,5.133285844838,67
"68",0.747822592243937,8.83265664143613,68
"69",-0.384905731305395,3.39186505026645,69
"70",-0.0415021359920364,-2.7155218179224,70
"71",-0.287935509239733,5.1984020974267,71
"72",0.585454548448809,5.17751014358699,72
"73",0.474479410692664,16.9943537529124,73
"74",-0.147815061738025,25.5092866833213,74
"75",-0.439960637548523,-15.2198511120549,75
"76",-0.0862233139382532,13.3535491675765,76
"77",0.231278908241869,7.86348288022355,77
"78",-0.0771067296758889,17.237439270742,78
"79",1.34498151224938,10.759852097995,79
"80",-0.588313538360658,12.1189733699258,80
"81",0.773377838853281,14.9826577187705,81
"82",0.246329439494488,6.14982191782857,82
"83",1.2997583010409,8.33067100250899,83
